date_week,em_star,cum_star,em_star_up,em_star_low
2009-03-23,2.92466061963,4.0,2.9728276166,2.87613651237
2009-04-27,2.92759686493,3.5,3.01794891776,2.83762657612
2010-01-04,2.86685029679,3.0,2.99352869,2.74074510093
2010-06-21,2.71481303262,2.5,2.87564688215,2.55303661585
2010-08-09,2.93222610057,3.0,3.10946908484,2.74528239112
2010-09-20,2.93953983315,3.0,3.14497130011,2.73486358837
2010-09-27,3.05707452811,3.14285714286,3.27440905933,2.83510372146
2010-10-11,3.05017538977,3.125,3.27660710039,2.81132620893
2010-10-25,3.0434603621,3.11111111111,3.2787074971,2.80032958847
2010-11-29,2.77894726397,2.9,3.03688328062,2.51833696571
2011-01-03,2.9402038496,3.0,3.19379319095,2.67426836206
2011-01-10,3.08268875878,3.08333333333,3.33432067809,2.82235379812
2011-02-14,2.93482509962,3.0,3.19636518399,2.66073562333
2011-02-28,2.80659661234,2.92857142857,3.07235883967,2.52761943004
2011-04-25,2.69316082492,2.86666666667,2.96752237986,2.40924188856
2011-05-30,3.01244706701,3.0,3.27542228799,2.73730905502
2011-08-01,2.4603924312,2.73684210526,2.67855597434,2.2405383179
2011-09-26,2.28525046183,2.65,2.52122158654,2.05113154065
2011-10-03,2.25122504556,2.61904761905,2.49952637131,2.01030762514
2011-10-17,2.08827474474,2.54545454545,2.33862270673,1.84381107517
2011-10-24,2.20992371261,2.5652173913,2.47468951317,1.94891748783
2011-11-07,2.451654376,2.625,2.71866629934,2.1893228592
2011-12-05,2.25475384582,2.56,2.52138699316,1.98504377942
2012-01-02,2.08127772213,2.5,2.35067099403,1.81608643541
2012-01-09,2.20853835747,2.51851851852,2.48484776908,1.93305478874
2012-01-30,2.04131704998,2.46428571429,2.31066265243,1.78082065715
2012-02-27,2.03190103738,2.43333333333,2.27207522775,1.79759083356
2012-03-26,1.80342510629,2.34375,2.01487867147,1.59751180232
2012-04-09,1.71571993432,2.30303030303,1.93908992347,1.50229791907
