date_week,em_star,cum_star,em_star_up,em_star_low
2015-10-05,4.8650562907,4.90909090909,4.93245812517,4.75998793763
2015-10-12,4.39725396635,4.54545454545,4.65152447632,4.04407968933
2015-10-19,4.04747181074,4.3064516129,4.14036446008,3.94738378476
2015-10-26,4.35794011132,4.31944444444,4.47753099755,4.2241011625
2015-11-02,4.55044613781,4.37894736842,4.60729860245,4.4897595375
2015-11-09,4.36927699242,4.375,4.49799981158,4.22310198259
2015-11-16,4.62598502231,4.41666666667,4.67937545516,4.56650097872
2015-11-23,4.55226111905,4.42657342657,4.70313249282,4.35434390921
2015-11-30,4.19593560939,4.41333333333,4.51233779318,3.77764743614
2015-12-07,4.41165551505,4.41509433962,4.55243171168,4.24400164915
2015-12-14,4.42453098855,4.4161849711,4.54171981824,4.28764496615
2015-12-21,4.33692391618,4.41340782123,4.58844632598,4.00800790589
2015-12-28,4.28558177022,4.40860215054,4.51219675882,4.00294296906
2016-01-04,4.37044448799,4.40957446809,4.76723862886,3.68082739333
2016-03-28,4.05322593537,4.40740740741,4.84406034161,2.41432582686
