date_week,em_star,cum_star,em_star_up,em_star_low
2010-01-25,3.52700555535,4.0,3.99779604628,2.96790982225
2010-10-04,4.02611237013,4.5,4.49267203887,3.38473757857
2010-11-08,2.71607951152,3.33333333333,3.75187026674,1.61785931261
2010-11-29,1.8889795261,2.75,2.85226781879,1.07285492323
2010-12-20,1.49710830349,2.4,2.37995216681,0.798154192777
2011-01-03,1.31167033401,2.16666666667,2.19151660009,0.642205523647
2011-01-17,2.08228004163,2.28571428571,3.1369805283,1.13579716651
2011-01-24,1.58598062963,2.125,2.5112263828,0.839559565319
2011-02-14,2.70937915921,2.33333333333,3.64791957778,1.71984225894
2011-02-21,3.7325591532,2.6,4.35251582401,2.92121247747
2011-03-14,3.40468686208,2.63636363636,4.20000595077,2.40857625058
2011-03-28,4.04957270125,2.92307692308,4.43137779674,3.54969068785
2011-05-02,4.00031933724,3.0,4.53572370011,3.20188004626
2011-05-09,4.32300135413,3.13333333333,4.74120248967,3.63865493934
2011-10-03,3.78745998187,3.125,4.56369149435,2.61770461253
2011-10-10,2.40928901059,3.0,3.57333159825,1.25503956506
2011-11-07,3.18635876252,3.05555555556,4.00988798676,2.21381713017
2011-11-21,3.94465804952,3.15789473684,4.48948361987,3.17165718963
2012-01-02,3.10112468364,3.1,4.04004417909,1.9981138097
2012-01-30,2.06235826381,3.0,3.05573030236,1.16988596889
2012-02-20,1.59048212926,2.90909090909,2.47645562779,0.857138700468
2012-04-09,1.36032324572,2.82608695652,2.24459250705,0.679723023765
2012-04-30,2.57640255542,2.875,3.56548424756,1.56514794811
2012-05-14,3.69213598421,2.96,4.32260149715,2.85848147973
2012-06-04,3.796936104,3.0,4.43691040652,2.90449210125
2012-07-09,4.2279743031,3.07407407407,4.6755779404,3.5325731295
2012-07-30,4.11308735381,3.10714285714,4.68872426518,3.18852340296
2012-08-13,4.40182470737,3.1724137931,4.80222734873,3.67493835655
2012-09-10,4.54291880038,3.23333333333,4.8770184011,3.8394609518
2012-09-17,4.32643866686,3.25806451613,4.85010017705,3.24035977468
2012-10-01,3.70507943332,3.25,4.63500321048,2.24247933032
2012-10-08,3.35686389229,3.24242424242,4.30234304657,2.14726207961
2012-10-22,2.44766006459,3.17142857143,3.17443029579,1.73629172166
2012-11-26,3.52995042809,3.22222222222,4.16255955607,2.74499409334
2012-12-10,4.06597996148,3.28947368421,4.43745705069,3.5822912247
2012-12-31,4.31863008704,3.33333333333,4.70515928615,3.72783850776
2013-01-07,3.8050408073,3.325,4.54061223831,2.70830355818
2013-02-25,2.93215245727,3.29268292683,3.97445143166,1.7423840283
2013-03-18,3.43683088807,3.30952380952,4.18280981883,2.51304637278
2013-04-08,4.05908746034,3.3488372093,4.56324519433,3.32198029759
2013-04-22,4.00579040229,3.36363636364,4.59267591162,3.11727361715
2013-06-10,3.55100503227,3.35555555556,4.38759046459,2.42716613053
2013-06-24,4.14820694714,3.39130434783,4.63975385539,3.40181387219
2013-07-08,4.40016054543,3.42553191489,4.78818413048,3.70900745758
2013-07-22,4.22697953126,3.4375,4.76566631302,3.24749330712
2013-09-02,3.46312887403,3.42,4.26616238212,2.47015228841
2013-09-09,3.17357620593,3.40384615385,3.80577697979,2.47880505116
2013-09-16,3.87614476236,3.43396226415,4.41219763429,3.14967605481
2013-09-30,3.49220274655,3.42592592593,4.25831183273,2.50424345111
2013-11-11,4.09290251155,3.45454545455,4.58976340101,3.33354922651
2013-12-02,4.36802204089,3.48214285714,4.76095988934,3.68937759909
2014-01-13,4.52391732495,3.50877192982,4.857885161,3.85924676389
2014-01-27,4.61614787923,3.53448275862,4.91445907858,3.92539134991
2014-03-24,4.68024058611,3.5593220339,4.9458370799,4.00938277973
2014-03-31,4.72131231526,3.58333333333,4.96493551405,4.00431415855
2014-04-07,3.52769010002,3.55737704918,4.78149825326,1.42337706692
2014-05-19,4.2962286904,3.58064516129,4.780429253,3.42086905352
2014-06-16,3.71619578896,3.57142857143,4.57101954031,2.38733244911
2014-06-23,2.8535152572,3.546875,3.94020643841,1.62795245029
2014-07-14,3.40762477482,3.55384615385,4.16864543867,2.47120710617
2014-08-04,3.64554842908,3.56060606061,4.32682725935,2.73823636398
2014-08-18,3.77336761299,3.5671641791,4.42493168982,2.88695688715
2014-09-22,2.006874642,3.49275362319,2.77555464866,1.28581213624
2014-10-20,1.58784341673,3.45714285714,2.43080063865,0.89602148501
2014-10-27,2.47449278182,3.44444444444,3.1606768355,1.80660449712
2014-11-24,2.70882531025,3.43835616438,3.51214465861,1.85932094498
2014-12-08,3.69381938481,3.45945945946,4.29862737897,2.90690218869
2014-12-15,3.27248011678,3.44736842105,3.8910550004,2.57681918634
2014-12-29,3.80026618197,3.475,4.07534576828,3.48762788288
2015-01-05,4.10907683939,3.5,4.4428028289,3.66723649218
2015-01-12,4.33433724606,3.51807228916,4.70787639555,3.75832886111
2015-01-26,3.82138672184,3.5119047619,4.55088318479,2.72209712636
2015-02-09,4.27250786743,3.52941176471,4.72893130356,3.50755711508
2015-03-02,4.47133870555,3.54651162791,4.83496619364,3.78692727913
2015-03-16,3.62142994133,3.53409090909,4.4196178713,2.54485893439
2015-03-23,4.1716597257,3.55056179775,4.65644493904,3.41908456014
2015-03-30,3.67419410379,3.54444444444,4.46764866584,2.53517905895
2015-04-06,3.79872603565,3.54945054945,4.48312718484,2.8193222185
2015-05-04,3.91229751736,3.55913978495,4.39128360318,3.28445899297
2015-05-11,4.4218411866,3.58947368421,4.6857563989,4.05075832319
2015-06-08,3.70157565234,3.57731958763,4.33478482091,2.87501866503
2015-06-22,2.19794933255,3.50495049505,2.6829725932,1.73784347094
2015-06-29,3.17145451064,3.50961538462,3.56811112847,2.74670838172
2015-07-06,2.86755005602,3.48148148148,3.2234097167,2.49431696074
2015-07-13,2.93390441878,3.47272727273,3.44667594685,2.38547019669
2015-07-27,2.95424552228,3.46846846847,3.6837605207,2.14679027227
2015-08-10,2.06823684364,3.44642857143,2.9559558176,1.25731224574
2015-08-24,2.66380301725,3.43859649123,3.29157763498,2.02935155688
2015-08-31,3.22092480616,3.44347826087,3.91912755407,2.40452276403
2015-09-07,2.66372300784,3.43103448276,3.53933393248,1.73083937784
2015-09-14,3.699747181,3.44444444444,4.30865504245,2.91190025012
2015-10-12,3.61918174466,3.45081967213,3.91494166299,3.28790694223
2015-10-19,2.85953798688,3.41732283465,3.19875580635,2.50410660627
2015-10-26,3.45895594561,3.42635658915,3.89472495937,2.95496360436
2015-11-02,3.26006552128,3.42307692308,3.97463186094,2.43806077061
2015-11-16,3.06276400014,3.41044776119,3.43782315812,2.66269934754
2015-11-23,3.23314394239,3.40875912409,3.61460548135,2.82324487102
2015-11-30,4.11270112262,3.43165467626,4.42005687831,3.73313539029
2015-12-07,4.39493902669,3.45774647887,4.62389103237,4.08741515888
2015-12-14,4.51058597134,3.48275862069,4.73100686169,4.18694976811
2015-12-21,4.58116718912,3.49315068493,4.85598021038,4.08591190367
2016-01-11,4.64413010655,3.50340136054,4.91628877549,4.02679050783
2016-01-18,4.24334682748,3.51333333333,4.74177143744,3.39823097399
2016-01-25,2.76093904604,3.49668874172,4.00699078983,1.41031603106
2016-02-01,2.36362444969,3.48684210526,3.39116707257,1.37453267928
2016-02-08,2.77931475166,3.48051948052,3.39227331104,2.14362850048
2016-02-15,2.94440213879,3.46835443038,3.30005363941,2.58468369151
2016-02-29,2.98202636911,3.45679012346,3.31955786678,2.62862760087
2016-03-07,2.98509337725,3.4512195122,3.49165746835,2.43686242223
2016-03-14,2.99034029248,3.44578313253,3.52613176027,2.40559246644
2016-03-21,3.55437260013,3.45238095238,4.0063485116,3.02411556278
2016-03-28,2.50958723221,3.43786982249,3.36899195145,1.64076103766
2016-04-04,1.57220511223,3.40935672515,2.13629802865,1.08557066313
2016-04-11,2.41119698897,3.40462427746,3.05341570863,1.796444944
2016-04-18,2.76469977345,3.4,3.34317370546,2.18648803935
2016-04-25,2.44084958744,3.39204545455,3.25157110601,1.62151202253
2016-05-09,3.55865841743,3.4011299435,4.20830909683,2.75042013585
2016-05-16,2.27559969954,3.37988826816,2.98871438026,1.59693620314
2016-05-23,2.15724862323,3.37222222222,3.02577956519,1.35259836501
2016-05-30,1.45312239826,3.34615384615,2.01944979786,0.984696878335
2016-06-06,3.52403273977,3.36413043478,4.0269516075,2.94103569607
2016-06-13,2.46387008786,3.35135135135,3.35970310046,1.58249785034
2016-06-20,1.55139269032,3.32620320856,2.12706991197,1.05817505779
2016-06-27,2.52747513826,3.3125,2.88331736488,2.17666971553
2016-07-04,1.46191251455,3.26530612245,1.77043831742,1.18175134755
2016-07-11,1.32729563595,3.2538071066,1.99846731792,0.78839127785
2016-07-18,1.22661150258,3.24242424242,2.06741353075,0.600488621461
2016-07-25,1.08034917549,3.20895522388,1.53188020645,0.713822486334
2016-08-01,1.53505880365,3.16425120773,1.85755004684,1.23796237151
2016-08-08,1.41947893516,3.1380952381,1.82168048626,1.06125555134
2016-08-22,2.00823787458,3.11627906977,2.3601230122,1.67276758431
2016-08-29,3.12615034771,3.125,3.78142481926,2.38469192151
2016-09-05,3.85259494161,3.133640553,4.39903309073,3.1220682453
2016-09-12,3.03546842596,3.12727272727,3.59443674305,2.44435009145
2016-09-26,2.6528371684,3.10434782609,2.83432407416,2.46662411303
2016-10-03,2.90430084223,3.10212765957,3.18158354273,2.62336366143
2016-10-10,1.7540706628,3.07112970711,2.08145340866,1.44298479471
2016-10-17,1.72507867655,3.0325203252,1.95309763687,1.51104596836
2016-10-24,2.25564340381,3.024,2.61381672246,1.89850905667
2016-10-31,2.66239651044,3.02380952381,3.19733874729,2.10714083997
2016-11-07,2.86222091556,3.02362204724,3.4060901896,2.28308847768
2016-11-21,1.59856859082,3.0,2.00509601582,1.2212455774
2016-11-28,2.29660001582,2.99615384615,2.76773995857,1.84053707687
2016-12-05,1.53361906364,2.95864661654,1.76446376315,1.31932580078
2016-12-12,1.78167176438,2.95149253731,2.34254707045,1.2915906739
2016-12-19,1.62825749787,2.94074074074,2.18074472536,1.13383462407
2016-12-26,1.79327605361,2.93726937269,2.61939953888,1.05117356709
