date_week,em_star,cum_star,em_star_up,em_star_low
2013-05-06,4.63428814858,4.66666666667,4.79840515559,4.39596629482
2013-05-13,4.72403622557,4.8,4.90272453076,4.37977187753
2013-05-20,4.78237347283,4.85714285714,4.94807171168,4.40532051676
2013-05-27,4.51655037821,4.7,4.88806962118,3.71549939521
2013-06-03,3.62022801299,4.26666666667,4.22969310904,2.87408310895
2013-06-10,4.15020561726,4.3125,4.62956917658,3.40978657968
2013-06-17,4.04864242923,4.27777777778,4.53907775303,3.33655853293
2013-06-24,4.0097162719,4.2380952381,4.40365126093,3.5131214036
2013-07-01,3.98193300001,4.21739130435,4.43642281196,3.37924661497
2013-07-08,4.3004814313,4.25,4.72289488232,3.59699682667
2013-07-15,3.75813696666,4.13793103448,4.18267391337,3.24817187831
2013-07-22,4.22610904277,4.17647058824,4.42014699411,4.00060928252
2013-08-05,4.39623973914,4.2,4.74228768175,3.84636769069
2013-08-12,4.16351601772,4.18918918919,4.65070561233,3.39059378545
2013-08-19,3.4416069264,4.12820512821,4.17674506249,2.53387098832
2013-08-26,3.47149091754,4.09756097561,4.03086160538,2.81085489185
2013-09-02,3.63135456429,4.04255319149,3.86972416071,3.36779816869
2013-09-16,3.84841464866,4.04,4.18487003296,3.45441011267
2013-09-23,3.8718196295,4.03921568627,4.4454399691,3.05792786019
2013-10-07,4.21139196587,4.05660377358,4.58058399247,3.69971278507
2013-10-14,4.07960719053,4.05454545455,4.54033538947,3.4142517031
2013-10-21,4.28475064382,4.0701754386,4.64998528203,3.74804469548
2013-11-04,4.14114873731,4.06896551724,4.70294201167,3.20564508951
2013-11-11,3.73666639274,4.05,4.38716131841,2.84849340009
2013-11-18,4.22145555476,4.06557377049,4.69245505132,3.47855370513
2013-11-25,4.44854182386,4.08064516129,4.83499603496,3.72057080441
2013-12-02,4.57875588636,4.09523809524,4.90826585057,3.83749351044
2013-12-09,3.91359204826,4.07692307692,4.66598675813,2.64223669501
2013-12-16,4.35532246077,4.09090909091,4.80279500175,3.52523055124
2013-12-23,3.86846515048,4.05263157895,4.1266985948,3.57298258542
2013-12-30,3.21329083566,3.98765432099,3.57488549618,2.82533175737
2014-01-06,3.06432107993,3.95238095238,3.50358271627,2.59759515624
2014-01-13,3.81547806944,3.96470588235,4.35804528764,3.11483949035
2014-01-20,4.12716446489,3.97752808989,4.39034740789,3.80598813834
2014-01-27,3.83478867245,3.96739130435,4.25151430534,3.32699540359
2014-02-03,4.16536161048,3.97872340426,4.52913213962,3.66943397578
2014-02-10,4.44442991843,4.0,4.68477821583,4.11421493136
2014-02-24,3.11223987373,3.9693877551,4.15064278582,1.83407015385
2014-03-10,4.30586533151,3.99,4.5981538946,3.90605280675
2014-03-17,4.5794306753,4.00980392157,4.80934959132,4.20618855392
2014-03-24,3.26043122367,3.96226415094,4.00063446836,2.37360109793
2014-03-31,3.12273134471,3.95327102804,3.97713276958,2.13508396714
2014-04-07,3.42339129203,3.93693693694,3.77226811894,3.04257814473
2014-04-14,3.57300085112,3.9298245614,3.94956964568,3.1359989097
2014-04-28,4.05463964717,3.93965517241,4.41818107905,3.58909503487
2014-05-05,4.5683145759,3.96638655462,4.74795548724,4.32389349272
2014-05-12,4.62149250944,3.975,4.88192729835,4.11561345511
2014-05-19,4.43942716089,3.9837398374,4.80266138905,3.80107939336
2014-06-02,4.44362165615,3.992,4.79926073889,3.82249051144
2014-06-09,4.47606290621,4.00775193798,4.73419175647,4.09379136877
2014-06-23,3.66736024538,3.99236641221,4.39106608306,2.70536934663
2014-06-30,3.86612557102,3.99248120301,4.35308906635,3.22484213931
2014-07-14,2.38181867664,3.95555555556,3.16951799234,1.62218211061
2014-07-21,3.32226183671,3.94927536232,3.73495447634,2.86654978232
2014-08-04,3.76451648929,3.95035460993,4.10089674772,3.3601060344
2014-08-11,4.15576955086,3.95774647887,4.60165025603,3.51303315653
2014-08-25,4.04882179264,3.95833333333,4.52470434353,3.38697354804
2014-09-01,2.57504439147,3.91836734694,3.26441069298,1.89071544123
2014-09-08,2.76841968368,3.91216216216,3.62926262704,1.84617767884
2014-10-06,3.42692419574,3.90728476821,3.83156518968,2.99348886492
2014-10-13,4.0030195825,3.91558441558,4.29636250147,3.65302562704
2014-10-27,4.27786509325,3.92258064516,4.68676463377,3.64327936339
2014-11-03,4.13802783732,3.92307692308,4.71464657482,3.1812804692
2014-11-17,4.42333352134,3.92993630573,4.83725420191,3.65335099256
2014-12-01,4.35980568712,3.9375,4.72362195944,3.78723659632
2014-12-08,4.18477473359,3.93788819876,4.74297583928,3.23166665456
2014-12-15,4.45501221576,3.94444444444,4.84968643895,3.68441679915
2014-12-29,2.80838645483,3.9263803681,4.24426617489,1.20886670191
2015-01-05,4.00275798679,3.93373493976,4.31737730527,3.6298662363
2015-01-12,3.96596649557,3.93413173653,4.52652188063,3.17261914721
2015-01-19,3.67207056117,3.92899408284,4.27382693549,2.92094517302
2015-01-26,3.78703569946,3.92941176471,4.44607379534,2.87983714878
