date_week,em_star,cum_star,em_star_up,em_star_low
2008-11-24,1.94732992521,1.0,2.63777505426,1.33272682856
2009-01-19,3.34647717544,3.0,4.09495807563,2.43846806837
2010-08-09,2.68833555029,2.66666666667,3.67200277301,1.64147386894
2012-01-09,2.83446714237,2.75,3.76515666695,1.82207455426
2012-04-16,3.85164794104,3.2,4.44795300535,3.04738237653
2012-06-18,2.48144271996,2.83333333333,3.62017182807,1.35855576066
2013-01-21,2.74276787347,2.85714285714,3.69192250041,1.71703329732
2013-08-26,2.36038009364,2.75,3.36057364271,1.40556361431
2013-09-30,3.17509480677,2.88888888889,4.00330222547,2.20494202117
2014-01-27,3.55060043823,3.0,4.27296131332,2.61277996513
2014-02-17,4.14149778006,3.18181818182,4.63568809877,3.37784777216
2014-04-21,4.32070092665,3.38461538462,4.68958403515,3.76902886127
2014-05-19,4.16663985286,3.42857142857,4.72368274909,3.22990455321
2014-07-28,4.33869956819,3.5625,4.71439946303,3.73602372042
2014-09-01,4.16763599963,3.58823529412,4.73455548638,3.18289391616
2014-12-15,3.59464467743,3.55555555556,4.52252005053,2.23761874279
2015-03-09,4.2246929902,3.63157894737,4.71814583871,3.39564355907
2015-03-16,4.45784130776,3.7,4.84113194679,3.68706737417
2015-03-23,3.32085416275,3.61904761905,4.48105777997,1.71434280335
2015-04-20,3.44987931617,3.60869565217,4.05244415042,2.71141602745
2015-06-15,3.22909276812,3.58333333333,4.05354395066,2.23701442663
2015-07-27,4.00005281685,3.64,4.54163678759,3.22561032229
2015-08-03,4.33946851741,3.69230769231,4.76970315692,3.59087469754
2015-09-14,2.52158565242,3.53571428571,3.60688423688,1.42803704172
2015-09-21,2.84294116922,3.5,3.48324466423,2.16520586025
2015-11-02,3.35400054473,3.51612903226,4.0785267297,2.48919216101
2015-11-09,2.20068103981,3.4375,3.21300650387,1.24488668847
2015-11-23,3.10891575872,3.45454545455,3.97925107177,2.12709210756
2016-02-01,3.9555022433,3.5,4.51618501554,3.14936960937
2016-04-11,4.31339023145,3.54285714286,4.75257974697,3.57995560199
2016-06-06,3.23970451092,3.5,4.35085010603,1.79860882619
2016-06-20,4.09986149539,3.54054054054,4.62866205945,3.26252026591
2016-07-18,4.30781330472,3.58974358974,4.6733888835,3.75026009006
2016-08-08,4.47741011276,3.625,4.83556709338,3.81905632044
2016-09-12,4.59039746844,3.65853658537,4.91271489027,3.86852132722
2016-09-19,4.66087877004,3.69047619048,4.94932130911,3.88229377621
2016-10-03,4.54744072203,3.72727272727,4.91870462685,3.6481753131
2016-11-07,2.78497176532,3.66666666667,4.37904996183,0.923684347619
2016-12-26,1.74948250077,3.60869565217,2.90481921453,0.802735505467
