date_week,em_star,cum_star,em_star_up,em_star_low
2010-12-20,4.25660511522,4.0,4.4256536648,4.0628892562
2010-12-27,4.36114485806,4.5,4.60286438585,4.03481002938
2011-01-03,4.27715845893,4.33333333333,4.61757335168,3.7873004408
2011-01-17,4.42282470011,4.5,4.72733265318,3.96851144426
2011-01-24,3.87108026243,4.0,4.27105333279,3.37947674104
2011-02-07,4.14448259624,4.11111111111,4.509023645,3.65939665405
2011-02-14,4.61760414982,4.42857142857,4.7291080148,4.48220521944
2011-02-21,4.58465100681,4.4375,4.75799571926,4.33939750288
2011-02-28,4.54578953392,4.45,4.72609900889,4.29808404335
2011-03-07,4.01412473979,4.28,4.33226938679,3.62264150324
2011-03-14,4.00210967464,4.26923076923,4.40949516094,3.47924233426
2011-03-21,4.1443183928,4.26666666667,4.38137875838,3.86269445545
2011-03-28,4.29368877603,4.29032258065,4.57856383872,3.91568080595
2011-04-04,4.3075890663,4.29411764706,4.56130186068,3.97422480977
2011-04-18,4.0068648153,4.23684210526,4.29968524318,3.65507297819
2011-04-25,4.37493504671,4.28571428571,4.54348333213,4.17319481789
2011-05-02,4.22857428505,4.26666666667,4.47567767456,3.92950146874
2011-05-09,4.39941694399,4.29166666667,4.60014522091,4.14509006839
2011-05-16,4.36974361345,4.29411764706,4.59166403577,4.08914861962
2011-05-23,3.90852677125,4.23636363636,4.23385880821,3.52674948447
2011-05-30,3.71133046843,4.18333333333,3.96983461362,3.42560940348
2011-06-06,4.10974555142,4.203125,4.30001134313,3.89494972254
2011-06-13,4.23339426231,4.21428571429,4.38928743909,4.0571272133
2011-06-20,4.00936933093,4.19718309859,4.35508899624,3.59031753979
2011-06-27,4.30732978797,4.21621621622,4.524214911,4.03513099836
2011-07-04,4.31129197675,4.22077922078,4.53938540196,4.02606304032
2011-07-11,4.36327986148,4.22784810127,4.61132144439,4.03644614954
2011-07-18,4.63556081547,4.26506024096,4.76321666714,4.46855537456
2011-07-25,4.7235078586,4.29069767442,4.84073416475,4.55553654512
2011-08-01,4.38566354519,4.27472527473,4.63816209028,4.04343817131
2011-08-08,4.48293468524,4.28260869565,4.74479042522,4.08970890688
2011-08-15,4.04826997531,4.25,4.29875760832,3.75187716947
2011-08-22,4.19125078434,4.25490196078,4.45444893779,3.85549238871
2011-08-29,3.50973944119,4.22115384615,3.98850055235,2.9375489193
2011-09-05,3.42015153093,4.14912280702,3.58218117692,3.25165009717
2011-09-12,3.92676354265,4.16239316239,4.14256609322,3.69173403673
2011-09-19,4.08085962452,4.1652892562,4.28311448187,3.8498191567
2011-09-26,4.24454575716,4.1746031746,4.41018112034,4.05372690284
2011-10-03,4.16443311688,4.171875,4.43233352775,3.83998343397
2011-10-10,3.44633880104,4.11851851852,3.72018945124,3.15621806022
2011-10-24,3.07922714221,4.10294117647,3.57923722567,2.53823133989
2011-10-31,3.5042205543,4.09285714286,3.77064382966,3.21143827915
